Date,Model,Batch,Mode,EVA16(kg),EVA25(kg),LDPE24(kg),LDPE40(kg),POE(kg),AC_PE_MB(kg),AC_EVA_MB(kg),DCP(kg),ZnO(kg),Urea(kg),BHT(kg),Filler_MB(kg),Color_MB(kg),Color1_Type,Color1_kg,Color2_Type,Color2_kg,Color3_Type,Color3_kg,ATH(kg),BrSb_MB(kg),CP70(kg),Powder(kg),PEG4000(kg),HALS(kg),EVA16_VA%,EVA25_VA%,Weighted_VA%,Effective_VA%,Temp1(°C),Time1(min),Temp2(°C),Time2(min),MixTime(min),RotorSpeed(rpm),AC(phr),DCP(phr),BHT(phr),ZnO(phr),Urea(phr),BaseDCPNeed(phr),EffectiveDCP(phr),DCP_SupplyRatio%,CrosslinkIndex,CrosslinkEff,CI_Min,CI_Max,CI_OptimalLow,CI_OptimalHigh,TheoDensity,PredDensity,PredExpansion,Quality_Score,Warning_Count,DosageTemp,DischargeTemp,ResinType,QI_Percent,e1_FT,e2_FTi,e3_TTi,e4_FR,e5_TR,e6_TiR,FaceA_CV,FaceB_CV,FaceC_CV,FaceD_CV,Mahalanobis_Dist,Confidence_Zone,Warnings
"2026-03-17","2200C","紅186C","production","","","32","","","16","","0.565","0.17","0.03","0.06","5","9.44","EVA-1503","5.3","EVA-1509ABH","3.8","EVA-3508","0.34","","","","","0.35","","16","25","16.00","","150.5","26","164.3","25","19","55","16.42","1.160","0.123","0.349","0.062","1.007","1.007","94.9","0.872","1.005","0.670","1.238","0.841","1.068","1.0468","0.0429","24.40","96","1","100","134","ldpe_only","28","0.999","0.114","0.780","0.968","0.537","1.000","","","","","3.73","yellow","[Mild] AC/DCP比稍偏低(14.2)，最適Range 14.7~21.5@25X"
"2026-03-17","600NN+600NN","黑","production","29.2","","31.4","","","42","","0.95","0.23","0.03","0.1","11","1.8","EVA-8503","1.8","Generic","0.123","","","","5.6","","","0.4","","16","25","16.00","","149.7","27","164.3","25","20","55","23.76","1.075","0.113","0.260","0.034","0.898","0.898","118.4","1.051","1.001","0.784","1.348","0.953","1.178","1.0813","0.0480","21.47","100","2","90","121","eva_ldpe","79","0.975","0.956","0.775","0.785","0.984","1.000","","","","","2.09","green","[Warning] AC/DCP比偏低(11.1)，22X最適值16.0(-1.7σ); [Info] Discharge Temperature(127°C)接近AC有效分解溫度(117°C)，少量AC可能提前分解(~11.1%)"
"2026-03-18","1900C","藍312U","production","5","","37.5","","","17","","0.53","0.18","0.08","0.03","6","3.7","EVA-51054","2.2","EVA-4506","1.5","Generic","0.07","","","","","0.15","","16","25","16.00","","151","30","164.3","28","19","55","15.36","0.958","0.054","0.325","0.145","0.930","0.930","93.1","0.909","1.004","0.688","1.270","0.862","1.095","1.0337","0.0440","23.48","97","1","100","128","eva_ldpe","73","0.850","0.895","0.669","0.976","0.806","1.000","","","","","1.53","green","[Info] Discharge Temperature(128°C)接近AC有效分解溫度(118°C)，少量AC可能提前分解(~11.3%)"
"2026-03-17","1900C","紅186C","production","","","39.3","","","16","","0.64","0.18","0.085","0.06","6","9.445","EVA-1503","5.3","EVA-1509ABH","3.8","EVA-3508","0.345","","","","","0.3","","16","25","16.00","","153.5","30","164.3","28","19","55","14.21","1.137","0.107","0.320","0.151","0.910","0.910","97.4","0.879","1.011","0.627","1.005","0.740","0.891","1.0388","0.0363","29.52","92","0","100","132","ldpe_only","84","0.983","0.949","0.763","1.000","0.935","1.000","","","","","0.86","green",""
"2026-03-17","1900C","桔1585C","production","","","37.2","","","16","","0.59","0.17","0.085","0.04","6","11.5","EVA-3508","8.4","EVA-1502","3.1","Generic","0.072","","","","","0.3","","16","25","16.00","","151.5","30","164.3","28","19","55","14.34","1.058","0.072","0.305","0.152","1.288","1.288","105.5","0.774","0.996","0.439","0.790","0.544","0.685","1.0441","0.0483","21.81","93","2","100","128","ldpe_only","31","0.999","0.214","0.594","1.000","0.869","0.490","","","","","4.52","red","[Mild] AC/DCP比稍偏低(9.7)，最適Range 11.6~18.7@21X; [Info] Discharge Temperature(125°C)接近AC有效分解溫度(116°C)，少量AC可能提前分解(~10.4%)"
"2026-03-16","RE-139","深黑","production","27.2","","","","4","","11.2","0.58","0.13","0.055","0.02","5","4.1","EVA-7505","4.1","Generic","0.052","","","","","","","0.2","","16","25","16.00","","143.8","27","164.3","25","19","55","13.89","1.439","0.050","0.322","0.136","0.908","0.908","105.2","1.026","1.001","0.783","1.346","0.951","1.177","1.0543","0.0460","22.60","93","1","75","125","poe_blend","79","0.786","0.881","0.794","0.976","0.879","1.000","","","","","1.92","green","[Info] Discharge Temperature(125°C)接近AC有效分解溫度(118°C)，少量AC可能提前分解(~8.2%)"
"2026-03-16","2200C","綠355C","production","","","33.3","","","16.7","","0.53","0.18","0.045","0.06","5","7.74","EVA-4506","6","EVA-3508","1.74","Generic","0.064","","","","","0.2","","16","25","16.00","","152","26","164.3","25","19","55","17.02","1.080","0.122","0.367","0.092","0.919","0.919","96.4","0.886","1.020","0.636","1.020","0.751","0.905","1.0440","0.0358","29.86","97","0","100","134","ldpe_only","84","0.976","0.949","0.772","1.000","0.907","1.000","","","","","0.84","green",""
"2026-03-16","2200C","桔123C","production","","","34.8","","","16","","0.59","0.17","0.04","0.06","5","5.25","EVA-3508","4.9","EVA-1376","0.35","Generic","0.062","","","","","0.3","","16","25","16.00","","153","26","164.3","25","19","55","16.58","1.223","0.124","0.352","0.083","0.910","0.910","97.4","0.893","1.011","0.630","1.010","0.744","0.896","1.0381","0.0361","29.63","93","0","100","134","ldpe_only","84","0.976","0.949","0.772","1.000","0.935","1.000","","","","","0.85","green",""
"2026-03-16","2200C","紅186C","production","","","32","","","16","","0.565","0.17","0.03","0.06","5","9.44","EVA-1503","5.3","EVA-1509ABH","3.8","EVA-3508","0.34","","","","","0.35","","16","25","16.00","","152.3","26","164.3","25","19","55","16.42","1.160","0.123","0.349","0.062","0.910","0.910","97.4","0.889","1.011","0.629","1.008","0.742","0.894","1.0468","0.0362","29.59","96","0","100","134","ldpe_only","84","1.000","0.949","0.769","1.000","0.935","1.000","","","","","0.93","green",""
"2026-03-16","600NN+600NN","黑","production","29.2","","31.4","","","42","","0.95","0.23","0.03","0.1","11","1.8","EVA-8503","1.8","Generic","0.123","","","","5.6","","","0.4","","16","25","16.00","","149.5","26","164.3","25","20","55","23.76","1.075","0.113","0.260","0.034","1.005","1.005","107.3","0.901","1.002","0.750","1.290","0.912","1.128","1.0813","0.0425","24.88","100","2","90","121","eva_ldpe","30","0.728","0.100","0.738","0.810","0.912","0.956","","","","","3.27","yellow","[Mild] AC/DCP比稍偏低(13.1)，最適Range 14.8~21.6@25X; [Info] Discharge Temperature(127°C)接近AC有效分解溫度(119°C)，少量AC可能提前分解(~9.7%)"
"2026-03-16","600NN+282NN","黑","production","29.2","","31.4","","","42","","0.95","0.23","0.03","0.1","11","1.8","EVA-8503","1.8","Generic","0.123","","","","5.6","","","0.4","","16","25","16.00","","149.1","27","164.3","25","20","55","23.76","1.075","0.113","0.260","0.034","0.893","0.929","118.8","1.079","1.002","0.736","1.265","0.895","1.106","1.0813","0.0423","23.96","100","2","90","121","eva_ldpe","85","0.952","0.999","0.772","0.990","0.998","1.000","","","","","1.09","green","[Mild] AC/DCP比稍偏低(12.1)，最適Range 14.1~20.9@23X; [Warning] Discharge Temperature(132°C)超過AC有效分解溫度(110°C)22°C，AC提前分解風險高"
"2026-03-13","600NN+600NN","黑","production","31.8","","31.4","","","42","","0.95","0.23","0.03","0.1","11","1.8","EVA-8503","1.8","Generic","0.123","","","","","","","0.4","","16","25","16.00","","149.5","27","164.3","25","20","55","23.40","1.059","0.111","0.256","0.033","0.917","0.917","97.6","0.983","1.003","0.773","1.329","0.940","1.162","1.0700","0.0438","23.68","100","1","90","121","eva_ldpe","75","0.817","0.903","0.677","0.994","0.934","1.000","","","","","1.61","green","[Warning] Discharge Temperature(132°C)超過AC有效分解溫度(115°C)17°C，AC提前分解風險高"
"2026-03-13","600NN+282NN","黑","production","31.8","","31.4","","","42","","0.95","0.23","0.03","0.1","11","1.8","EVA-8503","1.8","Generic","0.123","","","","","","","0.4","","16","25","16.00","","149.1","27","164.3","25","20","55","23.40","1.059","0.111","0.256","0.033","0.948","0.948","108.6","1.026","1.001","0.784","1.348","0.953","1.178","1.0700","0.0512","19.95","100","2","90","121","eva_ldpe","78","0.960","0.940","0.673","0.994","0.939","1.000","","","","","1.44","green","[Warning] AC/DCP比偏低(10.4)，20X最適值15.3(-1.7σ); [Warning] Discharge Temperature(132°C)超過AC有效分解溫度(115°C)17°C，AC提前分解風險高"
"2026-03-13","460-1","黑","production","5","","19.7","","","14.6","","0.455","0.18","0.035","0.03","4","0.59","EVA-8503","0.59","Generic","0.045","","","","","","","0.2","","16","25","16.00","","147.7","26","164.3","25","19","55","21.87","1.363","0.090","0.539","0.105","0.868","0.886","102.8","0.946","1.009","0.558","0.895","0.659","0.794","1.0536","0.0353","30.89","100","0","100","125","eva_ldpe","76","1.000","0.945","0.769","0.934","0.794","0.798","","","","","1.32","green",""
"2026-03-12","2000","藍300U","production","","","27","","","11.2","","0.43","0.17","0.04","0.04","5","4.424999999999999","EVA-5504N-1","3.8","EVA-51054","0.48","EVA-1376","0.145","","","","","0.13","","16","25","16.00","","153.5","27","164.3","25","19","55","15.03","1.154","0.107","0.456","0.107","0.924","0.924","106.3","1.026","1.003","0.770","1.324","0.936","1.158","1.0476","0.0461","22.75","93","2","100","126","ldpe_only","81","0.813","0.890","0.793","0.991","0.995","1.000","","","","","1.87","green","[Mild] AC/DCP比稍偏低(13.0)，最適Range 14.1~20.9@23X; [Info] Discharge Temperature(126°C)接近AC有效分解溫度(116°C)，少量AC可能提前分解(~10.6%)"
"2026-03-12","2000","膚4675C","production","","","30","","","11","","0.445","0.165","0.045","0.04","5","0.29500000000000004","EVA-1376","0.15","EVA-3508","0.115","EVA-8503","0.03","","","","","0.05","","16","25","16.00","","153","27","164.3","25","19","55","14.87","1.203","0.108","0.446","0.122","0.885","0.885","118.1","1.128","1.001","0.784","1.348","0.953","1.178","1.0340","0.0453","22.58","97","1","100","126","ldpe_only","78","0.925","0.998","0.675","0.994","0.986","1.000","","","","","1.55","green","[Info] Discharge Temperature(131°C)接近AC有效分解溫度(118°C)，少量AC可能提前分解(~13.6%)"
"2026-03-12","2000","黑7U","production","","","29.7","","","11","","0.43","0.16","0.035","0.04","5","0.9","EVA-7505","0.9","Generic","0.047","","","","","","","0.05","","16","25","16.00","","153.5","27","164.3","25","19","55","14.88","1.164","0.108","0.433","0.095","0.848","0.848","123.1","1.071","1.003","0.784","1.348","0.953","1.178","1.0387","0.0375","28.11","97","0","100","126","ldpe_only","81","0.996","0.971","0.743","0.864","0.998","1.000","","","","","1.59","green",""
"2026-03-12","460-1","黑","production","5","","19.7","","","14.6","","0.455","0.18","0.035","0.03","4","0.59","EVA-8503","0.59","Generic","0.045","","","","","","","0.2","","16","25","16.00","","148","26","164.3","25","19","55","21.87","1.363","0.090","0.539","0.105","0.898","0.898","106.3","0.926","1.006","0.677","1.251","0.849","1.079","1.0536","0.0377","28.20","96","0","100","126","eva_ldpe","66","0.996","0.566","0.743","0.931","0.889","1.000","","","","","1.09","green",""
"2026-03-12","614NN+614NN","黑","production","26","","36","","","41","","0.945","0.3","0.05","0.07","9","1.8","EVA-8503","1.8","Generic","0.126","","","4","","","","0.4","","16","25","16.00","","149.5","26","164.3","25","20","55","23.06","1.063","0.079","0.337","0.056","0.910","0.910","97.4","0.889","1.011","0.629","1.008","0.742","0.894","1.0865","0.0362","29.59","100","0","90","121","eva_ldpe","84","1.000","0.949","0.769","1.000","0.935","1.000","","","","","0.93","green",""
"2026-03-12","604NN+604NN","黑","production","25","","35.5","","","41","","0.91","0.3","0.04","0.07","9","1.8","EVA-8503","1.8","Generic","0.125","","","4","","","","0.4","","16","25","16.00","","149.2","26","164.3","25","20","55","23.32","1.035","0.080","0.341","0.046","0.820","0.820","138.7","1.211","1.005","0.692","1.277","0.867","1.101","1.0902","0.0323","33.01","100","0","90","121","eva_ldpe","50","0.996","0.999","0.743","0.811","0.420","0.624","","","","","3.35","yellow",""
"2026-03-11","2000","黑7U","production","","","29.7","","","11","","0.43","0.16","0.035","0.04","5","0.9","EVA-7505","0.9","Generic","0.047","","","","","","","0.05","","16","25","16.00","","153.5","27","164.3","25","19","55","14.88","1.164","0.108","0.433","0.095","0.888","0.888","119.6","1.184","1.001","0.784","1.348","0.953","1.178","1.0387","0.0415","24.79","93","0","100","127","ldpe_only","82","0.820","0.996","0.793","0.996","0.967","0.980","","","","","1.85","green",""
"2026-03-11","1600","白","production","","","32.8","","","11.2","","0.505","0.165","0.04","0.05","5","0.603","EVA-7505","0.6","EVA-5504N-1","0.003","Generic","0.05","","","","","0.05","","16","25","16.00","","150","26","164.3","25","19","55","14.00","1.263","0.125","0.413","0.100","0.898","0.898","118.4","1.051","1.001","0.784","1.348","0.953","1.178","1.0299","0.0480","21.47","93","2","100","127","ldpe_only","79","0.975","0.956","0.775","0.785","0.984","1.000","","","","","2.09","green","[Mild] AC/DCP比稍偏低(11.1)，最適Range 11.7~18.8@22X; [Info] Discharge Temperature(127°C)接近AC有效分解溫度(117°C)，少量AC可能提前分解(~11.1%)"
"2026-03-11","RE-139","深黑","production","27.2","","","","4","","11.2","0.58","0.13","0.055","0.02","5","4.1","EVA-7505","4.1","Generic","0.052","","","","","","","0.2","","16","25","16.00","","143.8","27","164.3","25","19","55","13.89","1.439","0.050","0.322","0.136","0.876","0.876","103.2","0.940","1.011","0.638","1.023","0.753","0.907","1.0543","0.0354","30.09","93","0","75","125","poe_blend","85","1.000","0.957","0.769","1.000","0.998","0.996","","","","","1.08","green",""
"2026-03-11","600NN+282NN","黑","production","31.8","","31.4","","","42","","0.95","0.23","0.03","0.1","11","1.8","EVA-8503","1.8","Generic","0.123","","","","","","","0.4","","16","25","16.00","","149.1","27","164.3","25","20","55","23.40","1.059","0.111","0.256","0.033","0.847","0.847","123.5","1.075","1.003","0.784","1.348","0.953","1.178","1.0700","0.0374","28.14","100","1","90","121","eva_ldpe","81","0.996","0.976","0.743","0.864","0.999","1.000","","","","","1.61","green","[Mild] AC/DCP比稍偏低(16.0)，最適Range 16.1~22.9@28X"
"2026-03-10","RE-139","深黑","production","27.2","","","","4","","11.2","0.58","0.13","0.055","0.02","5","4.1","EVA-7505","4.1","Generic","0.052","","","","","","","0.2","","16","25","16.00","","143.5","27","164.3","25","19","55","13.89","1.439","0.050","0.322","0.136","0.840","0.840","133.8","1.155","1.003","0.784","1.348","0.953","1.178","1.0543","0.0384","27.37","89","0","75","125","poe_blend","72","0.996","0.996","0.743","0.988","0.671","1.000","","","","","2.00","green",""
"2026-03-10","2000","淺灰430U","production","","","29.3","","","11","","0.415","0.165","0.035","0.04","5","1.1780000000000002","EVA-8503","0.78","EVA-8503","0.342","EVA-5504N-1","0.046","","","","","0.05","","16","25","16.00","","153.7","26","164.3","25","19","55","14.94","1.128","0.109","0.448","0.095","0.821","0.821","140.1","1.228","1.005","0.692","1.277","0.867","1.101","1.0395","0.0327","32.58","93","0","100","125","ldpe_only","69","1.000","0.999","0.749","0.762","0.771","0.726","","","","","2.25","green",""
"2026-03-10","600NN+600NN","黑","production","31.8","","31.4","","","42","","0.95","0.23","0.03","0.1","11","1.8","EVA-8503","1.8","Generic","0.123","","","","","","","0.4","","18","25","17.70","","149.7","27","164.3","25","20","55","23.40","1.059","0.111","0.256","0.033","0.863","0.863","112.8","1.025","1.009","0.556","0.892","0.657","0.791","1.0700","0.0339","31.79","100","1","90","121","eva_ldpe","78","0.978","0.956","0.765","0.820","0.992","0.832","","","","","1.99","green","[Warning] 交聯指數過高(1.025 > 0.892)，可能導致泡棉硬脆"
"2026-03-10","600NN+600NN","黑","production","31.8","","31.4","","","42","","0.95","0.23","0.03","0.1","11","1.8","EVA-8503","1.8","Generic","0.123","","","","","","","0.4","","16","25","16.00","","149.7","27","164.3","25","20","55","23.40","1.059","0.111","0.256","0.033","0.928","0.928","106.1","0.970","1.003","0.770","1.324","0.936","1.157","1.0700","0.0460","22.79","100","2","90","121","eva_ldpe","83","1.000","0.844","0.783","0.991","0.998","1.000","","","","","1.00","green","[Mild] AC/DCP比稍偏低(13.0)，最適Range 14.1~20.9@23X; [Info] Discharge Temperature(125°C)接近AC有效分解溫度(116°C)，少量AC可能提前分解(~9.8%)"
"2026-03-10","600NN+282NN","黑","production","31.8","","31.4","","","42","","0.95","0.23","0.03","0.1","11","1.8","EVA-8503","1.8","Generic","0.123","","","","","","","0.4","","16","25","16.00","","149.5","27","164.3","25","20","55","23.40","1.059","0.111","0.256","0.033","0.862","0.862","110.1","1.007","1.009","0.548","0.879","0.647","0.780","1.0700","0.0338","31.97","100","1","90","121","eva_ldpe","79","0.959","0.953","0.769","0.848","0.964","0.830","","","","","1.68","green","[Warning] 交聯指數過高(1.007 > 0.879)，可能導致泡棉硬脆"
"2026-03-09","2500AHH","特黑06C","production","","","31.2","","","14","","0.535","0.185","0.05","0.05","5","4.9","EVA-7505","4.9","Generic","0.056","","","","","","","0.2","","16","25","16.00","","147.8","30","164.3","25","19","55","16.60","1.269","0.119","0.439","0.119","0.863","0.863","112.8","1.025","1.009","0.556","0.892","0.657","0.791","1.0577","0.0339","31.79","93","1","100","127","ldpe_only","78","0.978","0.956","0.765","0.820","0.992","0.832","","","","","1.99","green","[Warning] 交聯指數過高(1.025 > 0.892)，可能導致泡棉硬脆"
"2026-03-09","430NN","白","production","","","38.95","","","15.3","","0.63","0.17","0.105","0.043","","0.502","EVA-5504N-1","0.5","EVA-5504N-1","0.002","Generic","0.063","","","0.43","","0.205","","16","25","16.00","","149.7","26","164.3","25","19","55","15.18","1.250","0.085","0.337","0.208","0.885","0.885","116.6","1.060","1.001","0.784","1.348","0.953","1.178","1.0133","0.0457","22.62","88","1","100","132","ldpe_only","86","1.000","0.999","0.782","1.000","0.996","1.000","","","","","1.16","green","[Info] Discharge Temperature(124°C)接近AC有效分解溫度(114°C)，少量AC可能提前分解(~10.9%)"
"2026-03-09","1900C","藍300U-1","production","","","40.6","","","17","","0.59","0.185","0.09","0.06","6","5.614","EVA-5504N-1","4.9","EVA-51054","0.59","EVA-1376","0.124","","","","","0.2","","16","25","16.00","","153.5","30","164.3","28","19","55","15.47","1.074","0.109","0.337","0.164","0.907","0.907","109.5","1.004","1.001","0.783","1.346","0.952","1.177","1.0374","0.0461","22.54","92","1","100","132","ldpe_only","84","1.000","0.885","0.783","0.984","0.954","1.000","","","","","0.87","green","[Info] Discharge Temperature(125°C)接近AC有效分解溫度(119°C)，少量AC可能提前分解(~7.8%)"
"2026-03-09","1600AHH","黑7U","production","","","46","","","14","","0.67","0.17","0.07","0.06","6","1.4","EVA-8503","1.4","Generic","0.068","","","","","","","0.1","","16","25","16.00","","152","30","164.3","28","19","55","12.64","1.210","0.108","0.307","0.126","0.948","0.948","108.6","1.026","1.001","0.784","1.348","0.953","1.178","1.0204","0.0512","19.95","88","2","100","132","ldpe_only","78","0.960","0.940","0.673","0.994","0.939","1.000","","","","","1.44","green","[Mild] AC/DCP比稍偏低(10.4)，最適Range 11.2~18.3@20X; [Warning] Discharge Temperature(132°C)超過AC有效分解溫度(115°C)17°C，AC提前分解風險高"
"2026-03-09","604NN+604NN","黑","production","25","","35.5","","","41","","0.91","0.3","0.04","0.07","9","1.8","EVA-8503","1.8","Generic","0.125","","","4","","","","0.4","","16","25","16.00","","149.5","26","164.3","25","20","55","23.32","1.035","0.080","0.341","0.046","0.830","0.830","146.7","1.263","1.005","0.692","1.277","0.867","1.101","1.0902","0.0335","31.48","100","1","90","121","eva_ldpe","43","0.996","0.979","0.743","0.930","0.394","0.450","","","","","4.36","red","[Mild] AC/DCP比稍偏低(16.0)，最適Range 17.2~24.0@31X"
"2026-03-06","2500AHH","藍280U","production","","","27.7","","","14.5","","0.56","0.155","0.06","0.053","5.1","8.677","EVA-5504N-1","4.87","EVA-1376","3.71","EVA-8503","0.097","","","","","0.105","","16","25","16.00","","149","30","164.3","25","19","55","16.70","1.290","0.122","0.357","0.138","1.284","1.284","106.0","0.779","0.996","0.439","0.790","0.544","0.685","1.0505","0.0483","21.83","93","2","100","127","ldpe_only","32","0.998","0.248","0.594","1.000","0.881","0.465","","","","","4.64","red","[Mild] AC/DCP比稍偏低(9.7)，最適Range 11.6~18.7@21X; [Info] Discharge Temperature(124°C)接近AC有效分解溫度(116°C)，少量AC可能提前分解(~9.6%)"
"2026-03-06","2000AHH","綠571U","production","","","39","","","14","","0.565","0.175","0.055","0.04","5","0.43000000000000005","EVA-4506","0.4","EVA-5504N-1","0.03","Generic","0.059","","","","","0.1","","16","25","16.00","","152.5","30","164.3","28","19","55","14.71","1.187","0.084","0.368","0.116","0.876","0.876","103.2","0.940","1.011","0.638","1.023","0.753","0.907","1.0219","0.0354","30.09","97","0","100","131","ldpe_only","85","1.000","0.957","0.769","1.000","0.998","0.996","","","","","1.08","green",""
"2026-03-06","2500","蘋果綠333U","production","2","","19.5","","","11.2","","0.35","0.13","0.025","0.03","4","1.025","EVA-4506","1","EVA-3508","0.025","Generic","0.038","","","","","0.05","","16","25","16.00","","148","30","164.3","25","19","55","19.37","1.210","0.104","0.450","0.086","0.886","0.886","119.8","1.097","1.001","0.784","1.348","0.953","1.178","1.0527","0.0480","21.44","96","2","100","125","eva_ldpe","80","0.989","0.999","0.786","0.785","0.965","1.000","","","","","2.13","green","[Mild] AC/DCP比稍偏低(11.1)，最適Range 11.6~18.7@22X; [Info] Discharge Temperature(126°C)接近AC有效分解溫度(117°C)，少量AC可能提前分解(~10.3%)"
"2026-03-06","2500","綠3265U","production","2.1","","17.9","","","11.8","","0.34","0.145","0.04","0.03","4.2","4.5649999999999995","EVA-4506","4","EVA-5504N-1","0.47","EVA-3508","0.095","","","","","0.1","","16","25","16.00","","148","30","164.3","25","19","55","19.29","1.112","0.098","0.474","0.131","0.884","0.884","125.8","1.112","1.005","0.663","1.225","0.832","1.056","1.0641","0.0417","25.43","100","2","100","125","eva_ldpe","74","0.882","0.741","0.762","0.757","0.863","0.896","","","","","1.81","green","[Mild] AC/DCP比稍偏低(12.9)，最適Range 15.0~21.8@25X; [Info] Discharge Temperature(127°C)接近AC有效分解溫度(119°C)，少量AC可能提前分解(~9.3%)"
"2026-03-06","600NN+600NN","黑","production","31.8","","31.4","","","42","","0.95","0.23","0.03","0.1","11","1.8","EVA-8503","1.8","Generic","0.123","","","","","","","0.4","","16","25","16.00","","149.5","27","164.3","25","20","55","23.40","1.059","0.111","0.256","0.033","0.910","0.910","97.4","0.889","1.011","0.629","1.008","0.742","0.894","1.0700","0.0362","29.59","100","0","90","121","eva_ldpe","84","1.000","0.949","0.769","1.000","0.935","1.000","","","","","0.93","green",""
"2026-03-04","2500-1","白","production","3.5","","15.6","","","12.5","","0.34","0.128","0.018","0.023","3.9","0.371","EVA-5504N-1_1.506_org23","0.371","","","","","","","","","0.115","","16","25","16.00","0.00","148","27","164.3","25","19","55","23.55","1.281","0.087","0.482","0.068","0.884","0.884","118.3","1.130","1.001","0.784","1.348","0.953","1.178","1.0679","0.0452","22.60","100","2","100","125","eva_ldpe","78","0.925","0.999","0.675","0.994","0.983","1.000","","","","","1.54","green","[Mild] AC/DCP比稍偏低(12.4)，最適Range 13.9~20.7@22X; [Info] Discharge Temperature(131°C)接近AC有效分解溫度(118°C)，少量AC可能提前分解(~13.6%)"
"2026-03-04","2200C","白","production","","","38.1","","","16","","0.55","0.16","0.045","0.02","5","1.2029999999999998","EVA-5504N-1_1.506_org23","1.203","","","","","","","","","0.1","","16","25","16.00","0.00","153.5","26","164.3","25","19","55","16.66","1.145","0.042","0.333","0.094","0.847","0.847","123.4","1.074","1.003","0.784","1.348","0.953","1.178","1.0322","0.0374","28.13","100","0","100","131","ldpe_only","81","0.996","0.976","0.743","0.864","0.999","1.000","","","","","1.61","green",""
"2026-03-04","2000","特黑06C","production","","","26.4","","","11","","0.42","0.15","0.07","0.04","5","5.2","EVA-7505_1.38_cb45","5.2","","","","","","","","","0.2","","16","25","16.00","0.00","151.7","27","164.3","25","19","55","15.27","1.166","0.111","0.416","0.194","0.896","0.896","106.7","0.930","1.006","0.678","1.252","0.850","1.080","1.0676","0.0377","28.22","88","0","100","127","ldpe_only","68","0.996","0.607","0.743","0.930","0.899","1.000","","","","","0.99","green",""
"2026-03-04","600NN+600NN","黑","production","31.8","","31.4","","","42","","0.95","0.23","0.03","0.1","11","1.8","EVA-8503_1.33_cb37","1.8","","","","","","","","","0.4","","16","25","16.00","0.00","149.5","27","164.3","25","20","55","23.40","1.059","0.111","0.256","0.033","0.876","0.876","103.2","0.940","1.011","0.638","1.023","0.753","0.907","1.0700","0.0354","30.09","100","0","90","121","eva_ldpe","85","1.000","0.957","0.769","1.000","0.998","0.996","","","","","1.08","green",""
"2026-03-04","460-1","白","production","4.5","","20","","","15.8","","0.44","0.16","0.02","0.03","5","0.482","EVA-5504N-1_1.506_org23","0.482","","","","","","","","","0.15","","16","25","16.00","0.00","148.3","26","164.3","25","19","55","23.21","1.293","0.088","0.470","0.059","0.966","0.966","110.7","0.936","1.003","0.758","1.304","0.922","1.140","1.0656","0.0426","24.71","100","2","100","126","eva_ldpe","49","0.729","0.354","0.738","0.818","0.972","1.000","","","","","2.83","yellow","[Mild] AC/DCP比稍偏低(13.1)，最適Range 14.7~21.5@25X; [Info] Discharge Temperature(127°C)接近AC有效分解溫度(119°C)，少量AC可能提前分解(~9.7%)"
"2026-03-05","2500","蘋果綠333U","production","2","","19.5","","","11.2","","0.35","0.13","0.025","0.03","4","1.025","EVA-4506_1.357_org20","1","EVA-3508_1.412_org21","0.025","","","","","","","0.05","","16","25","16.00","0.00","148","30","164.3","25","19","55","19.37","1.210","0.104","0.450","0.086","0.813","0.817","145.1","1.315","1.000","0.778","1.338","0.946","1.170","1.0527","0.0387","25.48","100","2","100","124","eva_ldpe","36","0.948","0.999","0.772","0.951","0.247","0.482","","","","","4.97","red","[Warning] AC/DCP比偏低(12.1)，24X最適值17.0(-1.7σ); [Warning] Discharge Temperature(132°C)超過AC有效分解溫度(110°C)22°C，AC提前分解風險高"
"2026-03-05","2500","深藍2925U","production","2","","20.3","","","11.2","","0.38","0.135","0.015","0.03","4","0.86","EVA-5504N-1_1.506_org23","0.86","","","","","","","","","0.05","","16","25","16.00","0.00","148","26","164.3","25","19","55","18.94","1.285","0.101","0.457","0.051","0.923","0.923","97.0","0.978","1.003","0.773","1.329","0.940","1.162","1.0500","0.0438","23.69","100","1","100","124","eva_ldpe","73","0.817","0.836","0.677","0.994","0.919","1.000","","","","","1.54","green","[Warning] Discharge Temperature(132°C)超過AC有效分解溫度(115°C)17°C，AC提前分解風險高"
"2026-03-05","460-1","白","production","4.5","","20","","","15.8","","0.44","0.16","0.02","0.03","5","0.482","EVA-5504N-1_1.506_org23","0.482","","","","","","","","","0.15","","16","25","16.00","0.00","148.3","26","164.3","25","19","55","23.26","1.296","0.088","0.471","0.059","0.946","0.946","108.9","1.029","1.001","0.784","1.348","0.953","1.178","1.0668","0.0511","19.96","100","2","100","126","eva_ldpe","78","0.960","0.947","0.673","0.994","0.944","1.000","","","","","1.46","green","[Warning] AC/DCP比偏低(10.4)，20X最適值15.3(-1.7σ); [Warning] Discharge Temperature(132°C)超過AC有效分解溫度(115°C)17°C，AC提前分解風險高"
